4.971	2.1294	0.01542	0.01178
13.7205	3.7471	0.01415	0.01185
3.8373	2.0977	0.0198	0.01186
14.7437	1.865	0.02962	0.01193
9.9685	2.4931	0.01512	0.01196
13.964	3.1667	0.02057	0.01205
19.0816	4.1507	0.0149	0.01207
3.6085	1.3203	0.01315	0.01208
4.7785	1.8708	0.01554	0.01211
5.8796	1.791	0.00967	0.01213
5.3993	1.5786	0.0235	0.0122
11.0897	2.3028	0.02086	0.0122
3.3487	1.393	0.01463	0.01233
4.5154	1.7708	0.01493	0.01237
4.4562	1.9174	0.02043	0.01241
97.7374	2.5284	0.01346	0.01245
8.8879	3.9104	0.0246	0.0125
6.7794	1.4843	0.01178	0.01253
5.7276	2.0179	0.01727	0.01259
3.7566	1.8883	0.01507	0.0126
4.3691	1.4549	0.01434	0.01273
5.2837	1.9573	0.01618	0.01279
2.2721	1.7363	0.01021	0.01284
5.6027	2.2705	0.02034	0.01289
9.608	3.2089	0.01603	0.01292
1.5944	1.5285	0.01595	0.01295
6.3395	1.9069	0.00968	0.01316
3.3818	1.8236	0.01418	0.01321
1.5448	1.7289	0.02453	0.01321
4.6711	1.4393	0.01637	0.01323
9.3731	2.5486	0.00741	0.01324
2.9008	1.3369	0.01593	0.01324
5.1743	1.6392	0.0244	0.01337
7.1002	2.9637	0.02092	0.01351
2.0541	1.6428	0.02208	0.01369
3.2924	1.4685	0.02124	0.01375
4.7827	2.1922	0.02501	0.01375
3.8402	1.5526	0.0183	0.01387
10.0687	2.5586	0.01771	0.01407
1.6985	1.7003	0.01465	0.01424
11.7255	2.8155	0.01692	0.01444
6.2348	1.8401	0.02061	0.01444
3.346	1.617	0.01727	0.01445
3.5087	1.7709	0.0176	0.01448
5.0843	2.1183	0.01719	0.01451
12.3045	2.1797	0.01746	0.01456
3.2239	1.7607	0.02148	0.01488
21.9105	4.1615	0.0183	0.01499
3.4539	1.7883	0.0226	0.01516
9.8074	3.4018	0.02472	0.01532
3.2549	1.967	0.01754	0.01545
11.5419	4.0748	0.0219	0.01546
5.5217	1.9603	0.01866	0.01551
27.3298	8.3822	0.03262	0.01576
3.4229	1.2776	0.01597	0.0158
4.8565	1.5201	0.02718	0.0158
14.4532	1.8691	0.01877	0.01582
4.3363	1.651	0.0394	0.01602
10.7846	2.9478	0.01809	0.01606
6.7613	2.0525	0.0158	0.01644
2.549	1.8759	0.04032	0.01668
3.6571	1.9482	0.01431	0.01669
8.5114	2.3148	0.03602	0.01734
8.3792	3.3565	0.03866	0.01801
5.361	1.9508	0.01471	0.01826
3.5035	1.9185	0.015	0.01832
4.8016	2.166	0.0152	0.01857
1.9958	1.6464	0.02126	0.01889
3.5254	1.8333	0.03152	0.01893
7.0144	1.6557	0.00506	0.01894
5.6919	2.0959	0.02556	0.01946
8.7891	1.7827	0.02756	0.02066
8.66	2.3716	0.03674	0.02108
2.6904	1.7529	0.07039	0.02255
2.1939	1.7419	0.02475	0.02289
5.7486	2.0653	0.02516	0.02371
2.6554	1.4813	0.01626	0.02455
