2.1523	0.6085	0.05486	0.04245
17.9117	3.2731	0.00819	0.00443
4.7463	1.9669	0.0519	0.04612
2.7448	0.7877	0.00574	0.00539
1.9599	0.6987	0.01574	0.01496
4.0991	1.5225	0.06648	0.0388
2.4754	1.2377	0.00572	0.00643
3.5488	0.8969	0.01161	0.00747
5.0684	1.9501	0.01286	0.00522
3.5949	1.5246	0.02296	0.01468
5.3864	1.8662	0.01563	0.01023
3.3375	1.2613	0.02503	0.01562
2.4185	0.6013	0.01334	0.00939
12.9996	4.9724	0.02648	0.014
6.7402	2.0617	0.01743	0.01308
3.2803	0.91	0.04725	0.04005
5.557	1.6566	0.05454	0.03835
5.155	1.3066	0.07822	0.06276
4.3154	1.5027	0.07635	0.0547
4.5976	1.3684	0.0794	0.06189
6.5827	1.9672	0.07001	0.06055
3.1567	1.615	0.06911	0.06172
3.6258	1.2092	0.06904	0.06002
3.5348	1.6251	0.06697	0.05797
1.9133	0.6648	0.06624	0.05695
5.6871	1.9406	0.06788	0.0603
3.9507	1.4339	0.0674	0.06042
3.1491	1.1071	0.06588	0.05751
4.5365	1.6772	0.06707	0.05947
1.7007	0.7271	0.06742	0.05706
4.7478	1.5603	0.06309	0.05504
2.278	0.7116	0.06932	0.06013
4.436	1.6212	0.06631	0.05636
3.634	1.9894	0.07272	0.06018
4.8385	1.8159	0.06864	0.05763
11.8716	4.2745	0.06884	0.05835
2.6829	0.6265	0.06705	0.05523
2.6058	0.8951	0.06701	0.05858
3.6514	1.68	0.07035	0.06143
2.9492	1.1766	0.08104	0.06207
2.8529	0.9496	0.06797	0.05795
4.8377	1.6349	0.06938	0.06226
2.8395	0.9903	0.06812	0.05878
4.8365	1.3908	0.06256	0.05559
3.0053	1.042	0.06826	0.05847
4.7968	1.415	0.01326	0.00934
5.6408	1.919	0.06744	0.05896
9.5142	2.6491	0.00976	0.00669
5.3333	2.124	0.01443	0.00924
5.2033	1.994	0.0145	0.00881
13.5057	4.193	0.00937	0.00985
15.2648	6.2858	0.01145	0.00779
5.4065	1.9716	0.04644	0.04254
5.7102	2.2984	0.08929	0.07756
3.8548	1.4209	0.08255	0.07096
3.1017	1.1041	0.08482	0.07335
3.1273	1.0411	0.09096	0.07735
8.0657	2.0669	0.08332	0.07232
4.438	1.667	0.08515	0.07313
0.571	0.5776	0.10553	0.07895
1.9378	0.6331	0.08495	0.0732
2.8989	1.107	0.09127	0.07902
2.0509	0.5127	0.08396	0.07425
4.3841	1.6618	0.07987	0.07202
4.6585	1.7192	0.08905	0.07699
5.4165	2.1719	0.08774	0.07763
3.6344	1.1903	0.09886	0.0745
6.628	1.7149	0.08483	0.07374
4.2711	1.261	0.09272	0.08038
3.3366	1.4121	0.0117	0.0078
1.8383	0.6489	0.01149	0.00755
3.406	1.4684	0.01117	0.00758
4.3148	1.7371	0.01135	0.00789
4.1863	1.7109	0.017	0.00942
1.1008	0.5541	0.01135	0.00768
2.2516	1.0582	0.01445	0.00762
4.2992	1.9978	0.01104	0.00762
0.9611	0.4568	0.01113	0.00745
4.0236	1.395	0.01358	0.01065
6.3447	2.5284	0.01228	0.00875
2.0955	0.6838	0.01341	0.00939
3.7938	1.5812	0.01484	0.01132
1.9342	0.6246	0.01122	0.00771
4.2484	1.2449	0.01198	0.00857
4.5795	1.8538	0.01682	0.0099
0.5494	0.503	0.01103	0.00759
5.4272	0.7344	0.01353	0.00998
0.6572	0.5777	0.01177	0.00768
2.5389	1.1103	0.01408	0.01091
3.3181	0.6347	0.01178	0.00828
13.536	1.5846	0.01211	0.00848
0.6758	0.5445	0.01488	0.01082
1.8835	0.5774	0.01375	0.00985
1.615	0.5453	0.09648	0.08292
2.0048	0.5839	0.10465	0.09085
1.7325	0.5851	0.10269	0.08885
0.9005	0.5329	0.10612	0.09285
1.7957	0.5324	0.02124	0.01253
0.7182	0.4956	0.12612	0.0944
0.8432	0.502	0.02393	0.0133
0.8779	0.4764	0.03401	0.01961
2.1424	0.6809	0.12789	0.10881
2.1203	0.6337	0.05846	0.02567
1.7925	0.5913	0.14971	0.12851
1.9019	0.6242	0.2194	0.10225
1.7531	0.6568	0.03936	0.02823
2.0118	0.6797	12.02876	8.36518
0.7761	0.5572	0.04421	0.02931
2.0397	0.6079	0.19242	0.1636
2.5089	0.6935	0.08611	0.05007
3.1937	0.8251	0.07322	0.04607
0.6408	0.5306	0.05535	0.03578
3.5905	0.7827	0.05403	0.03658
4.9733	0.8012	0.23121	0.21381
16.102	4.6093	0.21994	0.18267
1.7699	0.6897	0.0677	0.04632
1.7783	0.5653	0.07237	0.05412
2.7052	0.5128	0.08536	0.0579
0.6876	0.5356	0.08668	0.05778
5.6714	0.9912	0.10185	0.05986
0.666	0.5029	0.08607	0.05765
0.6078	0.4636	0.08705	0.05925
2.7003	0.6041	0.08961	0.06099
3.4206	0.8321	0.08764	0.05123
0.6227	0.5481	0.08645	0.05411
3.0069	0.7356	0.1095	0.06221
2.2041	0.4908	0.12224	0.01383
1.7207	0.4818	0.40848	0.08452
